sample_id,reads,flow_id,date,longitude,latitude,fire,ammonium,clay,conductivity,elev,exc_aluminium,exc_calcium,exc_magnesium,exc_potassium,exc_sodium,nitrate,organic_carbon,ph,phosphorus_colwell,potassium_colwell,sand,silt,sulphur,texture,vegetation_type,woody_veg_cover
s7859,5376,A90G8,2012-10-26,150.5940691,-35.17371885,,8,15.82,8.893,1,0.016,3.36,9.64,0.87,29.52,6,2.06,6.2,3,338,84.18,1e-10,724.6,1.5,,58.00000000000001
s7861,40574,A90G8,2012-10-26,150.5943242,-35.17363378,,6,11.81,1.23,6,0.012,4.47,4.25,0.35,5.79,10,1.61,6.6,4,137,86.2,1.99,115.9,1.5,Marsh/bog,58.00000000000001
s7863,44025,A90G8,2012-10-26,150.5937279,-35.17710152,,5,8.25,0.188,7,0.011,28.89,3.02,0.16,0.35,24,3.48,7.2,10,78,83.4,8.35,10.1,1.5,Marsh/bog,58.00000000000001
s7888,50682,A64JJ,2013-07-30,148.80225,-35.431,,4,13.21,0.032,1145,1.903,0.6,0.35,0.47,0.04,1e-10,2.52,4.5,4,217,69.44,17.35,2.1,2,Forest,71
s8076,50293,A5P6W,2013-08-06,115.2115667,-30.18156667,,4,10.22,0.03,176,0.054,1.67,0.87,0.26,0.13,1e-10,1.16,5.2,3,113,78.48,11.3,4.1,2.5,Woodland,39.000000000000014
s8078,46766,A5P6W,2013-08-06,115.2134333,-30.17106667,,4,31.97,0.098,184,0.11,7.02,8.21,0.87,0.88,2,3.47,5.2,5,342,49.02,19.01,7.1,2.5,Woodland,37.000000000000014
s8080,71290,A5P6W,2013-08-06,115.2526,-30.16913333,,2,1.92,0.024,207,0.075,1.57,0.34,0.06,0.04,1e-10,0.93,5,1e-10,22,97.1,0.98,3.1,1.5,Woodland,30.000000000000004
s8082,40622,A5P6W,2013-08-06,115.2499,-30.15863333,,1,3.88,0.017,208,0.078,1.76,0.31,0.06,0.03,1,1.01,4.7,1e-10,23,95.14,0.98,2.1,1.5,Woodland,34.00000000000001
s8084,67422,A5P6W,2013-08-06,115.2585167,-30.11188333,,4,10.17,0.027,178,0.121,2.9,0.74,0.31,0.1,2,1.37,4.9,3,138,82.68,7.15,3.1,1.5,Woodland,39.000000000000014
s8086,34315,A64JJ,2013-08-06,115.1575167,-30.1363,,2,3.88,0.031,126,0.033,3.56,1.14,0.15,0.1,1e-10,1.93,5.3,3,59,94.16,1.96,3.6,1.5,Woodland,35.00000000000001
s8090,91036,A64JJ,2013-08-07,115.0423,-30.0489,,2,3.91,0.026,25,0.087,3.34,0.52,0.12,0.08,2,0.62,7.1,1e-10,46,94.1,1.98,3.3,1.5,Heathland,31.000000000000007
s8091,43953,A64JJ,2013-08-07,115.0423,-30.0489,,2,4.87,0.019,25,0.161,1.5,0.32,0.09,0.03,1e-10,0.22,7.7,1e-10,35,94.15,0.98,3.6,1.5,Heathland,31.000000000000007
s8093,231963,AC9CM,2013-08-07,115.07605,-30.07161667,,1,4.86,0.033,58,0.148,1.2,0.25,0.07,0.03,1e-10,0.2,7.1,1e-10,26,94.16,0.98,32.7,1.5,Heathland,30.000000000000004
s8097,406206,A64JJ,2013-08-07,115.1268,-30.18305,,1,2.92,0.011,80,0.01,1.61,0.35,0.05,0.06,1e-10,0.82,4.6,1e-10,18,97.08,1e-10,17.6,1.5,Shrubland,37.000000000000014
s8102,78068,A64JJ,2013-08-09,115.1745833,-30.16111667,,2,2.95,0.025,252,0.046,2.51,0.49,0.08,0.04,1e-10,1.6,4.9,1e-10,31,95.05,2,4.6,1.5,Shrubland,33.00000000000001
s8118,262984,AAVYC,2013-12-06,119.3947222,-34.33977778,,1,6.99,0.043,38.9,0.075,1.02,0.91,0.13,0.26,1e-10,1.17,4.9,1e-10,51,89.99,3.02,5,1.5,Heathland,39.000000000000014
s8120,160615,AAVYC,2013-12-06,119.304,-34.21647222,,4,3.94,0.025,80.6,0.068,1.1,0.28,0.07,0.05,1e-10,0.99,4.7,1e-10,28,95.06,1,4.2,1.5,Heathland,33.00000000000001
s8135,275301,AAVYC,2013-12-08,119.9183889,-33.87711111,,1,3.95,0.013,100.9,0.076,0.84,0.29,0.06,0.06,1e-10,0.77,4.8,1e-10,25,94.05,2,2.5,1.5,Shrubland,36.00000000000001
s8136,41319,AAVYC,2013-12-08,119.9150556,-33.84713889,,1e-10,4.94,0.013,124.1,0.109,0.7,0.25,0.09,0.04,1e-10,0.88,4.5,3,41,94.07,1,2.8,1.5,Heathland,32.00000000000001
s8146,117161,AC9CM,2014-07-21,149.0083,-35.881100000000004,,5,12.74,0.04,1111,0.09,9.92,2.43,0.48,0.03,1e-10,3.96,5.1,29,251,63.7,23.55,4.2,2.5,Woodland,34.00000000000001
s8232,315067,A64HK,2013-04-16,151.629,-26.874389999999998,,4,63,0.123,339,0.045,12.75,8.34,0.42,1.02,13,0.94,7,29,194,6,20,3.9,3.5,Other,67
s8487,32452,A90G8,2012-11-22,132.3738334,-12.64892022,,3,6.05,0.016,40,0.197,2,1.07,0.07,0.05,1e-10,1.71,5,5,52,85.8,8.14,1.3,2,Woodland,39.000000000000014
s8495,43119,A64HK,2013-04-26,132.63072,-12.90283,,1,1.98,0,48,0.135,1.48,0.49,0.12,0.01,1e-10,0.83,5.3,1e-10,58,92.96,5.07,1.5,1.5,Shrubland,30.000000000000004
s8497,76362,A64HK,2013-04-18,132.2710697,-13.55388091,,3,13.65,0.013,245,0.952,0.22,0.31,0.09,0.02,1e-10,1.28,4.4,1e-10,44,83.42,2.93,2.2,2,Shrubland,35.00000000000001
s8501,229572,A64JJ,2013-07-25,148.7953167,-35.42273333,,1e-10,1.94,0,1283,0.185,0.27,0.17,0.05,0.01,1e-10,0.19,5,1e-10,18,90.11,7.95,1.3,1.5,Forest,60.00000000000001
s8503,347600,A64JJ,2013-07-25,148.79725,-35.40371667,,5,13.76,0.021,1275,0.956,1.24,0.41,0.4,0.03,1e-10,1.51,4.8,6,181,70.46,15.78,2,2,Forest,62.000000000000014
s8505,111430,A64JJ,2013-07-30,148.8211333,-35.39646666,,15,18.94,0.065,1165,3.87,2.42,0.81,0.62,0.07,1e-10,5.16,4.1,21,251,54.08,26.98,5,2,Forest,59.00000000000001
s8519,70494,A5P6W,2013-04-23,132.81905,-12.86537,,3,6.87,0.01,34,0.516,0.35,0.36,0.11,0.01,1e-10,0.88,4.9,2,50,91.16,1.98,1.6,1.5,Shrubland,39.000000000000014
s8529,37663,A5P6W,2013-04-24,132.48192,-12.67332,,7,19.77,0.037,26,0.074,10.9,2.49,0.4,0.02,5,2.58,5.9,12,190,74.27,5.96,2.9,1.5,Woodland,58.00000000000001
s8531,49122,A5P6W,2013-04-24,132.4792078,-12.67858864,,4,8.21,0.022,19,0.108,5.96,1.16,0.1,0.02,1,1.73,5.5,5,42,87.63,4.16,2.5,2,Woodland,43.99999999999999
s9432,104944,A5P6W,2013-05-10,148.7724333,-35.51991666,,14,37.61,0.124,1605,6.602,6.88,2.26,0.51,0.35,1e-10,4.01,3.8,26,233,34.07,28.32,9,2,Marsh/bog,56.00000000000001
s9436,47295,A5P6W,2013-05-16,148.9296944,-35.6072777,,6,12.29,0.046,971,0.12,8.63,1.48,0.64,0.02,1e-10,2.75,5.1,42,236,69.11,18.6,3.2,2,Woodland,31.000000000000007
s9438,57348,A5P6W,2013-05-23,148.7850833,-35.44535,,10,20.94,0.066,1208,0.725,6.45,1.19,0.63,0.02,1e-10,3.72,4.9,46,290,66.44,12.62,3.7,2,Forest,64.00000000000001
s9440,26847,A5P6W,2013-05-23,148.7826,-35.4502,,15,20.44,0.058,1204,1.249,10.14,2.38,0.82,0.03,1e-10,4.9,4.6,46,318,56.96,22.6,4,2,Forest,68
s9442,39089,A5P6W,2013-05-23,148.78455,-35.4463,,20,11.59,0.065,1204,0.445,12.52,2.64,0.88,0.03,1,5.02,4.9,71,344,65.04,23.37,4.5,1.5,Forest,68
s9448,37623,A5P6W,2013-05-31,148.8234,-35.3952,,15,30.78,0.046,1129,4.741,3.46,1.53,0.63,0.04,1e-10,5.11,4.1,47,246,53.78,15.44,4.4,2,Forest,59.00000000000001
s9450,27362,A5P6W,2013-05-31,148.8271,-35.3941,,9,21.48,0.044,1115,4.051,1.56,0.56,0.54,0.04,10,4.53,4.1,16,210,50.83,27.69,4.5,1.5,Forest,50
s9452,40588,A5P6W,2013-05-31,148.81485,-35.3929,,8,21.31,0.044,1246,7.281,0.57,0.41,0.44,0.06,1e-10,4.16,3.8,12,173,72.27,6.42,3.9,1.5,Forest,33.00000000000001
s9454,83278,A5P6W,2013-06-05,148.7831,-35.5655,,24,32.12,0.239,1618,4.068,8.16,2.22,0.74,0.86,1e-10,5.36,3.9,32,282,42.54,25.33,13.4,1.5,Marsh/bog,51
s9456,32201,A5P6W,2013-06-11,148.7763,-35.5252,,27,30.02,0.077,1674,6.437,3.58,1.39,0.83,0.06,1e-10,5.24,3.9,77,326,50.62,19.37,8.4,1.5,Woodland,58.00000000000001
s9458,15903,A5P6W,2013-06-11,148.81105,-35.3912,,7,17.07,0.023,1285,1.771,1.43,0.7,0.44,0.02,1e-10,2.59,4.5,7,164,67.82,15.11,1.7,2,Forest,39.000000000000014
s9460,55133,A5P6W,2013-06-14,148.84465,-35.371917,,7,23.94,0.035,1094,6.132,0.51,0.35,0.59,0.06,1e-10,3.69,4,9,232,39.56,36.51,3.3,1.5,Forest,47
s9462,65614,A5P6W,2013-06-14,148.7989,-35.43457,,5,11.91,0.046,1101,0.814,5.61,1.22,0.59,0.03,1e-10,2.68,4.9,13,223,69.15,18.94,2.9,2,Forest,69
s9466,272482,A64JJ,2013-07-09,148.9085,-35.59065,,8,12.42,0.07,966,0.057,12.91,1.46,0.5,0.03,1,4.03,5.6,27,237,72.98,14.61,6.8,2,Woodland,41.99999999999999
s9468,208510,A64JJ,2013-07-25,148.7832167,-35.42378333,,16,13.84,0.049,1288,0.973,7.78,2.03,0.83,0.05,1e-10,5.01,4.7,28,350,54.31,31.86,4.1,2,Forest,64.00000000000001
s9484,72683,A5P6W,2013-03-18,138.2613,-35.60827,,6,21.32,0.078,306,0.493,5.21,1.88,0.39,0.27,1e-10,3.48,4.8,2,153,60.51,18.17,8.1,1.5,Woodland,48
s9486,13313,A5P6W,2013-03-18,138.6902,-35.27211,,2,15.43,0.041,330,1.086,1.2,0.79,0.19,0.15,1e-10,2.16,4.3,1e-10,73,69.08,15.48,5.7,1.5,Woodland,61.00000000000001
s9492,159781,A64HK,2013-03-20,138.1363,-32.74842,,4,12.56,0.042,627,0.071,5.17,1.19,0.28,0.11,5,2.58,4.7,3,109,75.97,11.47,6.2,1.5,Woodland,48
s9494,523103,A64HK,2013-03-20,138.6038,-33.9142,,10,16.43,0.061,539,0.338,6.47,2.61,0.41,0.19,2,3.93,4.6,5,160,68.19,15.38,8.6,1.5,Woodland,39.000000000000014
s9502,32325,A90G8,2013-03-21,138.7083,-34.88076,,5,4.8,0.06,250,0.155,2.45,0.53,0.22,0.06,3,1.58,4.6,1e-10,86,87.43,7.77,4.1,1.5,Woodland,34.00000000000001
s9504,34118,A90G8,2013-03-21,138.727,-34.93343,,12,7.01,0.054,507,0.255,2.57,0.86,0.15,0.09,3,1.93,4.4,3,58,87.94,5.04,5.3,2,Woodland,55.00000000000001
s9512,220200,A90G8,2013-03-24,138.5946,-31.54388,,15,23.04,0.106,596,0.059,9.26,3.56,0.64,0.13,28,2.39,6,9,251,64.33,12.62,9.2,1.5,Shrubland,33.00000000000001
s9571,140522,A64HK,2013-01-09,145.881418,-41.555433,,85,31.74,0.092,820,5.572,1.45,1.3,0.6,0.22,3,5.51,3.4,68,486,42.74,25.52,25.4,2,Forest,65.00000000000001
s9573,97202,A64HK,2013-01-08,146.299029,-42.041572,,42,61.84,0.326,1000,1.373,4.35,7.45,1.34,0.98,1,5.52,3,33,538,32.99,5.17,19.7,2,Marsh/bog,47
s9576,88790,A64HK,2013-01-08,146.3034,-42.0436,,84,43.97,0.072,1000,5.438,7.1,1.6,0.41,0.29,1,1.63,4.3,13,159,24.51,31.52,7,2,Heathland,47
s9586,43496,A90G8,2013-01-18,148.029095,-41.183047,,3,20.56,0.019,690,1.743,0.19,0.6,0.24,0.03,1,0.89,4.1,2,126,64.24,15.19,1.6,2,Forest,77
s9588,37005,A90G8,2013-01-18,148.032013,-41.183515,,4,16.42,0.014,720,0.888,0.68,0.39,0.19,0.03,2,0.73,4.2,4,105,58.87,24.71,1.5,2,Forest,74
s401954,0,VicMicro,2_15_2022,146.2908244,-37.96905046,1939_BUSHFIRE,18,25.75,NA,344.86224,6.88,1.28,1.06,0.26,0.2,2,4.12,3.5,5,169,24.67,49.57,8.6,2.5,Forest,78
s401956,0,VicMicro,2_15_2022,146.4612762,-38.61050988,NA_NA,10,28.62,NA,211.6881,0.2,9.5,5.02,1,0.29,34,3.37,5.1,24,458,32.41,38.97,5,3,Forest,78
s401958,0,VicMicro,2_24_2022,148.652604,-37.7312588,1981_BUSHFIRE,19,12.51,NA,87.68008,1.06,2.46,1.2,0.11,0.12,NA,2.41,4.4,6,57,64.35,23.13,3,2.5,Forest,70
s401960,0,VicMicro,2_17_2022,146.8964374,-38.459998,1991_BURN,4,8.21,NA,73.65762,0.56,3.37,1.29,0.2,0.19,NA,3.44,4.1,7,118,85.56,6.23,4.1,2,Forest,56.00000000000001
s401964,0,VicMicro,2_15_2022,146.2639099,-38.08056599,1939_BUSHFIRE,13,27.72,NA,156.15645,2.96,2.82,2.63,0.22,0.57,1,4.74,3.8,6,168,27.34,44.94,5.7,2.5,Forest,65.00000000000001
s401966,0,VicMicro,3_8_2022,145.2017179,-37.17201242,1978_BURN,24,22.47,NA,576.6134,2.3,4.24,1.76,0.36,0.14,NA,4.92,4.4,2,189,52.96,24.56,3.3,2.5,Forest,72
s401968,0,VicMicro,3_10_2022,144.0949929,-37.39179091,1983_BURN,21,30.03,NA,660.16492,6.1,0.86,0.9,0.46,0.21,NA,4.06,4.2,4,229,38.81,31.16,4.3,2.5,Forest,70
s401970,0,VicMicro,3_16_2022,143.4188596,-38.43801227,1968_BUSHFIRE,46,13,NA,168.60487,1.02,2.88,2.16,0.32,0.45,NA,4.44,3.4,12,159,69.52,17.48,7.3,2.5,Forest,59.00000000000001
s401972,0,VicMicro,3_15_2022,141.5596558,-38.03423517,1939_BUSHFIRE,54,19.08,NA,101.5822,0.52,5.3,3.04,0.22,0.43,3,3.9,4.6,7,110,65.99,14.93,9.9,2.5,Forest,38.000000000000014
s401974,0,VicMicro,2_28_2022,147.217878,-37.55587319,1965_BUSHFIRE,21,23.92,NA,652.89966,1.62,12.32,3.92,0.66,0.11,18,5.03,4.5,10,330,49.86,26.22,5.7,2.5,Forest,54
s401976,0,VicMicro,3_1_2022,147.2579568,-37.0193568,2003_BUSHFIRE,31,18.81,NA,1523.80737,0.54,20,6.66,1.32,0.1,7,5.27,5.2,198,521,43.35,37.83,3.2,2.5,Forest,43.99999999999999
s401978,0,VicMicro,2_15_2022,146.2933663,-37.97120853,2006_BUSHFIRE,8,21.61,NA,360.0015,5.18,0.6,0.72,0.2,0.25,1,4.68,4,2,137,26.81,51.57,6.5,3,Forest,51
s401980,0,VicMicro,2_28_2022,147.1768055,-37.36806219,2007_BUSHFIRE,34,37.13,NA,1221.69482,9.9,1.36,0.68,0.76,0.13,2,5.12,4.2,2,326,36.58,26.29,5.7,3,Forest,44.99999999999999
s401982,0,VicMicro,2_28_2022,147.2036836,-37.26129535,2020_BUSHFIRE,17,34.6,NA,1312.5603,7.44,2.02,0.64,0.54,0.07,1,5.1,4.2,21,295,39.38,26.03,4.1,3,Forest,32.00000000000001
s401984,0,VicMicro,2_22_2022,147.7970918,-36.47705859,2020_BUSHFIRE,18,24.56,NA,964.93152,3.57,1.35,0.9,0.65,0.06,NA,5.12,4.4,2,296,54.88,20.55,1.3,3,Forest,60.00000000000001
s401986,0,VicMicro,2_22_2022,147.7938832,-36.549485,2020_BUSHFIRE,10,29.98,NA,1236.49658,4.18,2.5,0.88,0.78,0.05,NA,4.46,4.4,4,361,35.62,34.39,1.1,3,Forest,40.000000000000014
s401990,0,VicMicro,2_21_2022,147.4572171,-36.14766651,1952_BUSHFIRE,18,19.26,NA,611.75061,1.12,1.5,0.68,0.38,0.03,NA,1.95,4.5,5,201,60.35,20.39,1.7,2.5,Forest,44.99999999999999
s401996,0,VicMicro,3_3_2022,146.1810892,-36.30295522,2021_BURN,14,13.59,NA,349.79999,1.28,2.28,0.96,0.4,0.05,2,2.62,4.3,4,193,80.54,5.87,4.9,2.5,Forest,30.000000000000004
s401998,0,VicMicro,3_28_2022,142.9992621,-36.83341895,NA_NA,6,18.54,NA,269.28943,3.1,2.82,1.32,0.44,0.24,1,4.61,3.6,NA,241,56.6,24.86,5,2.5,Forest,37.000000000000014
s402000,0,VicMicro,3_28_2022,143.213375,-37.03053241,NA_NA,4,13.91,NA,415.42148,2.14,2.78,1.02,0.5,0.14,NA,4.71,3.8,4,278,52.18,33.91,2.4,2.5,Forest,40.99999999999999
s402002,0,VicMicro,3_10_2022,144.1239024,-37.06596674,NA_NA,9,21.68,NA,281.48129,1.16,0.82,1.98,0.34,0.62,NA,4.07,4.2,4,218,57.58,20.74,10.5,3,Forest,40.99999999999999
s402006,0,VicMicro,2_22_2022,147.8768996,-36.27076227,2020_BUSHFIRE,4,13.72,NA,674.30463,0.01,8.67,0.83,0.3,0.02,1,1.63,5.7,48,175,74.42,11.85,1.7,2.5,Forest,44.99999999999999
s402008,0,VicMicro,3_2_2022,146.7524139,-36.47270626,2009_BUSHFIRE,7,18.38,NA,532.06799,1.28,2.5,1.32,0.44,0.05,NA,1.71,4.7,3,224,54.52,27.11,0.9,2.5,Forest,62.000000000000014
s402012,0,VicMicro,3_6_2022,145.1813163,-37.52672855,2015_BURN,6,19.89,NA,275.50699,3.55,1.08,1.05,0.43,0.24,NA,4.73,3.8,2,280,58.12,21.99,6.6,2.5,Forest,47
s402016,0,VicMicro,3_24_2022,148.7261996,-37.08818405,2008_BURN,5,15.92,NA,760.48889,2.66,3.06,2.88,0.4,0.12,NA,3.81,4.3,6,252,60.04,24.04,1.2,3,Forest,41.99999999999999
s402032,0,VicMicro,2_24_2022,148.7888139,-37.75058724,2020_BUSHFIRE,29,16.8,NA,63.50224,1.88,1.04,5.04,0.28,0.73,NA,5.1,5.5,11,181,62.07,21.13,14.3,2.5,Heathland,56.00000000000001
s402034,0,VicMicro,2_16_2022,146.775553,-38.50898734,1992_BUSHFIRE,10,4.96,NA,86.05368,0.74,1.42,0.61,0.06,0.09,NA,2.45,3.3,3,30,90.04,5.01,2.9,2,Heathland,61.00000000000001
s402036,0,VicMicro,2_17_2022,145.921063,-38.90286444,NA_NA,11,10.03,NA,88.779,0.32,5.84,3.68,0.56,1.29,NA,4.56,3.8,10,191,87.95,2.03,14.3,2,Heathland,55.00000000000001
s402038,0,VicMicro,2_14_2022,145.5644514,-38.63172822,1992_BURN,12,5.05,NA,37.85329,0.3,4.29,1.51,0.15,0.25,NA,3.08,4.1,6,97,91.88,3.06,5,2,Heathland,59.00000000000001
s402040,0,VicMicro,3_18_2022,144.1440545,-38.38645565,1993_BURN,16,7.9,NA,82.81641,0.9,0.7,0.66,0.14,0.16,NA,2.82,3.5,5,59,86.11,6,5.8,2,Heathland,40.99999999999999
s402042,0,VicMicro,3_16_2022,143.36416,-38.58234411,1939_BUSHFIRE,16,9.9,NA,44.84122,0.96,2.1,1.24,0.16,0.3,NA,3.97,3,5,86,86.11,4,8.9,2,Heathland,58.00000000000001
s402044,0,VicMicro,3_15_2022,141.6443709,-38.1984322,1989_BUSHFIRE,11,7.9,NA,71.71767,0.41,0.94,0.83,0.06,0.16,NA,2.71,3.1,3,32,90.11,2,3.7,2,Heathland,55.00000000000001
s402052,0,VicMicro,3_31_2022,141.3299751,-37.16887983,2005_BURN,2,3.9,NA,180.2756,0.08,0.88,0.27,0.05,0.03,NA,0.61,4.3,4,27,95.11,0.99,1,1.5,Heathland,43.99999999999999
s402060,0,VicMicro,3_15_2022,141.6754357,-38.19534732,2014_BUSHFIRE,10,5.78,NA,93.58057,0.15,2,0.81,0.11,0.15,NA,2.21,3.9,5,52,92.25,1.96,3,2,Heathland,62.000000000000014
s402062,0,VicMicro,3_14_2022,140.9950634,-37.90237598,2010_BURN,6,4.86,NA,48.0596,0.15,1.68,0.49,0.08,0.07,NA,1.45,4,3,38,94.16,0.98,2.2,2,Heathland,59.00000000000001
s402064,0,VicMicro,3_16_2022,143.3611231,-38.60665202,2013_BURN,14,4.92,NA,129.47395,0.28,1.4,0.56,0.1,0.16,NA,2.41,3.6,3,51,93.08,1.99,4.5,1.5,Heathland,59.00000000000001
s402066,0,VicMicro,3_16_2022,143.2983487,-38.67279932,2015_BURN,10,7.74,NA,125.88892,0.49,2.07,1.11,0.12,0.24,NA,3.07,3.4,4,42,88.34,3.92,5,1.5,Heathland,59.00000000000001
s402068,0,VicMicro,3_31_2022,141.2619221,-36.72139732,2014_BURN,4,6.25,NA,146.1447,0.02,4.37,1.08,0.16,0.13,1,1.38,5.4,7,77,87.44,6.31,6.1,2.5,Heathland,30.000000000000004
s402096,0,VicMicro,4_5_2022,142.7501,-34.5839861,NA_NA,5,33.87,NA,47.80261,0.07,8.84,6.53,1.15,1.1,4,1.53,4.9,79,540,32.21,33.92,24.4,2.5,Woodland,37.000000000000014
s402112,0,VicMicro,3_9_2022,148.9707493,-37.30413664,NA_NA,4,18.44,NA,1050.13159,0.47,1.48,1.71,0.4,0.37,8,1.18,4.4,4,185,63.07,18.49,3.6,3,Forest,83
s402114,0,VicMicro,2_24_2022,148.8653751,-37.33770107,NA_NA,99,33.2,NA,1031.62207,3.16,4.62,1.62,0.6,0.12,15,3.36,4.1,74,271,35.7,31.09,8,3,Forest,85.00000000000001
s402116,0,VicMicro,2_16_2022,146.2159607,-38.57075565,NA_NA,28,43.82,NA,312.62912,4.72,3.39,2.28,0.6,0.18,34,4.51,4.1,3,315,21.04,35.15,5.7,3.5,Forest,81
s402118,0,VicMicro,3_17_2022,143.5203708,-38.59817095,1939_BUSHFIRE,56,26.92,NA,254.70691,1.3,13.7,4.4,0.72,0.37,15,4.66,4.5,21,338,46.05,27.03,8.9,3,Forest,80
s402120,0,VicMicro,3_17_2022,143.5731534,-38.61613613,1939_BUSHFIRE,47,41.29,NA,421.16641,3.81,1.83,1.62,0.37,0.26,8,4.24,3.7,5,280,30.22,28.48,5.7,2.5,Forest,70
s402122,0,VicMicro,3_17_2022,143.8606784,-38.51461611,1939_BUSHFIRE,80,30.54,NA,564.4527,1.3,9.66,4.24,0.7,0.32,3,4.5,4.7,19,425,38.79,30.66,5.8,3,Forest,80
s402124,0,VicMicro,2_17_2022,146.5620512,-38.38884779,2009_BUSHFIRE,38,36.6,NA,628.46417,0.38,10.8,4.73,0.95,0.28,8,4.01,4.8,18,526,28.96,34.42,3.6,2,Forest,81
s402128,0,VicMicro,3_3_2022,146.350998,-36.35590135,NA_NA,5,36.5,NA,142.49809,0.35,5.51,3.73,0.71,0.22,31,3.39,4.6,33,416,15.45,48.05,8.8,3,Woodland,33.00000000000001
s402150,0,VicMicro,2_17_2022,146.7311651,-38.4326222,1939_BUSHFIRE,18,37.25,NA,140.01476,0.08,16.91,9.38,0.68,0.36,24,4.44,5.1,43,381,20.99,41.76,6.7,2.5,Forest,34.00000000000001
s402152,0,VicMicro,2_16_2022,146.7399337,-38.5297629,NA_NA,8,5.13,NA,38.46809,0.69,3.91,0.96,0.2,0.12,NA,2.78,4.3,9,120,89.68,5.18,2.7,1,Forest,67
s402154,0,VicMicro,3_7_2022,145.5431645,-37.5153674,1939_BUSHFIRE,37,37.83,NA,722.24371,8.64,1.16,0.34,0.28,0.12,28,5.41,3.8,NA,153,26.92,35.25,5.1,2,Forest,89.00000000000001
s402156,0,VicMicro,3_7_2022,145.5931594,-37.5058399,2020_BURN,14,25.81,NA,712.06219,3.3,1.16,0.32,0.38,0.04,18,5.25,4.6,NA,153,50.62,23.57,7.1,2,Forest,84.00000000000001
